"No","year","month","day","hour","PM2.5","PM10","SO2","NO2","CO","O3","TEMP","PRES","DEWP","RAIN","wd","WSPM","station"
3882,2013,8,9,17,37,139,11.9952,21.3512,NA,293.2398,34.2,996.2,22,0,"S",3.2,"Shunyi"
3883,2013,8,9,18,49,133,9.4248,23.8148,NA,282.744,32.4,996.7,23.4,0,"S",1.2,"Shunyi"
3884,2013,8,9,19,51,105,7.9968,37.5699,NA,219.7692,30.2,997.7,23.4,0,"SE",1.3,"Shunyi"
3885,2013,8,9,20,57,148,7.14,42.2918,NA,161.721,28.5,998.3,24.1,0,"S",0.4,"Shunyi"
3886,2013,8,9,21,58,129,4.5696,36.3381,NA,121.023,28.4,998.8,24.4,0,"NNE",1.5,"Shunyi"
3887,2013,8,9,22,70,130,3.4272,41.4706,NA,83.7522,28.1,999.1,23.9,0,"NE",1.1,"Shunyi"
3888,2013,8,9,23,86,126,3.4272,30.5897,NA,100.2456,27.5,999.3,23.5,0,"NE",1.2,"Shunyi"
3889,2013,8,10,0,93,104,3.1416,27.7155,NA,93.177,26.8,999.4,22.8,0,"ENE",1.6,"Shunyi"
3890,2013,8,10,1,68,64,3.4272,27.3049,NA,68.9724,26,999.6,22.3,0,"NNE",1.4,"Shunyi"
3891,2013,8,10,2,39,14,4.284,27.3049,NA,42.84,25.4,999.4,20.6,0,"ENE",1.2,"Shunyi"
3892,2013,8,10,3,30,6,5.4264,23.4042,NA,43.6968,24.9,999.6,20.4,0,"NNE",1.8,"Shunyi"
3893,2013,8,10,4,14,18,5.4264,21.5565,NA,48.8376,24.6,999.9,20.3,0,"NE",1.2,"Shunyi"
3894,2013,8,10,5,13,17,4.8552,15.3975,NA,64.26,24.5,1000.9,20.2,0,"NE",1.2,"Shunyi"
3895,2013,8,10,6,22,32,4.5696,15.8081,NA,59.3334,25.5,1001.8,20.3,0,"NNE",1.6,"Shunyi"
3896,2013,8,10,7,26,39,4.5696,17.0399,NA,59.7618,25.3,1002.5,20.5,0,"NNE",1.8,"Shunyi"
3897,2013,8,10,8,27,56,4.5696,25.2519,NA,44.7678,26.9,1002.7,21.2,0,"NE",1.1,"Shunyi"
3898,2013,8,10,9,27,69,5.1408,24.2254,NA,48.195,27.6,1002.7,21.2,0,"ENE",2,"Shunyi"
3899,2013,8,10,10,28,48,5.4264,16.2187,NA,59.1192,29.1,1002.3,23.1,0,"SE",0.9,"Shunyi"
3900,2013,8,10,11,40,95,5.9976,20.9406,NA,59.976,31.8,1001.6,25.6,0,"WSW",0.8,"Shunyi"
3901,2013,8,10,12,163,285,4.284,20.7353,NA,120.1662,32.8,1001.2,25.9,0,"WSW",1.5,"Shunyi"
3902,2013,8,10,13,176,218,3.7128,18.8876,NA,181.6416,33.5,1000.9,25.5,0,"ESE",0.7,"Shunyi"
3903,2013,8,10,14,176,183,3.1416,18.477,NA,266.4648,34.6,1000.7,26,0,"S",2.3,"Shunyi"
3904,2013,8,10,15,180,267,3.4272,20.1194,NA,312.732,34.2,1000.6,24.5,0,"S",2.8,"Shunyi"
3905,2013,8,10,16,171,177,3.7128,17.0399,NA,276.1038,34.1,1000.6,25.2,0,"S",2.8,"Shunyi"
3906,2013,8,10,17,143,176,3.7128,15.3975,NA,258.9678,33.1,1001,24.6,0,"S",2.2,"Shunyi"
3907,2013,8,10,18,143,109,10.2816,18.477,NA,237.762,31.9,1001.4,24.2,0,"SSW",1.8,"Shunyi"
3908,2013,8,10,19,122,165,9.1392,30.795,NA,200.9196,30.5,1001.8,23.9,0,"S",0.8,"Shunyi"
3909,2013,8,10,20,114,124,6.8544,35.1063,NA,170.7174,28.8,1002.7,24.6,0,"S",0,"Shunyi"
3910,2013,8,10,21,128,166,5.4264,37.7752,NA,140.5152,28.4,1002.8,24.8,0,"S",1.3,"Shunyi"
3911,2013,8,10,22,141,187,4.8552,54.4045,NA,52.2648,27.6,1003.2,24.8,0,"S",0.5,"Shunyi"
3912,2013,8,10,23,152,180,3.9984,63.2324,NA,25.9182,27.6,1003.4,25,0,"SSE",1.1,"Shunyi"
3913,2013,8,11,0,167,183,3.7128,54.8151,NA,16.7076,27.8,1003.1,25.6,0,"SSE",1.3,"Shunyi"
3914,2013,8,11,1,172,172,3.7128,41.8812,NA,22.9194,27.9,1003.4,25.5,0,"SSE",1.2,"Shunyi"
3915,2013,8,11,2,161,178,45.696,24.636,NA,29.1312,27.7,1003.5,25.7,0,"SE",1.2,"Shunyi"
3916,2013,8,11,3,178,204,16.5648,30.3844,NA,25.0614,27.5,1003.2,25.7,0,"SE",0.9,"Shunyi"
3917,2013,8,11,4,193,220,12.852,NA,NA,30.6306,27.1,1002.9,25.5,0,"ESE",1.2,"Shunyi"
3918,2013,8,11,5,280,202,7.7112,30.3844,NA,40.2696,27.1,1002.9,25.3,0,"ESE",1.6,"Shunyi"
3919,2013,8,11,6,251,219,5.1408,30.1791,NA,43.0542,27.6,1003.5,25.4,0,"ESE",1.7,"Shunyi"
3920,2013,8,11,7,288,187,4.284,27.0996,NA,40.698,27.8,1003.8,25.2,0,"WSW",1.3,"Shunyi"
3921,2013,8,11,8,361,196,3.9984,28.5367,NA,46.9098,27.1,1004.9,25.5,12.7,"SSW",2.1,"Shunyi"
3922,2013,8,11,9,179,215,3.7128,34.2851,NA,43.6968,27.4,1004,25.8,10.7,"SE",1.8,"Shunyi"
3923,2013,8,11,10,306,161,3.7128,34.4904,NA,40.698,28.9,1003.6,25.7,0,"E",1.5,"Shunyi"
3924,2013,8,11,11,308,191,3.7128,25.6625,NA,61.6896,30.4,1003.1,26.3,0,"SE",2.3,"Shunyi"
3925,2013,8,11,12,232,172,3.4272,24.0201,NA,81.6102,31,1002.3,26,0,"NE",1.9,"Shunyi"
3926,2013,8,11,13,255,178,3.4272,29.3579,NA,104.7438,31.3,1001.5,26.3,0,"SSE",3.8,"Shunyi"
3927,2013,8,11,14,173,177,3.4272,28.5367,NA,138.5874,30.5,999.9,26.4,0,"ESE",1.7,"Shunyi"
3928,2013,8,11,15,162,210,3.4272,25.4572,NA,161.0784,28.9,1000.8,26.3,7.1,"WSW",1.5,"Shunyi"
3929,2013,8,11,16,179,191,3.7128,20.1194,NA,150.7968,26.6,1000.7,25.2,3.9,"NNW",1.6,"Shunyi"
3930,2013,8,11,17,223,223,3.4272,35.5169,NA,94.6764,25.1,1001,23.5,1.8,"S",0.5,"Shunyi"
3931,2013,8,11,18,157,157,3.1416,21.3512,NA,102.3876,24.4,1001.9,22.7,0.6,"WNW",1.9,"Shunyi"
3932,2013,8,11,19,50,6,3.4272,24.636,NA,70.9002,24.6,1003.4,23.2,0,"SSW",1.7,"Shunyi"
3933,2013,8,11,20,24,28,2.856,39.007,NA,37.0566,24.6,1003.3,23.2,0.1,"SSW",0.7,"Shunyi"
3934,2013,8,11,21,32,32,3.1416,54.6098,NA,19.0638,24.5,1001.7,23.3,0,"SSE",1.7,"Shunyi"
3935,2013,8,11,22,72,27,3.1416,59.1264,NA,18.8496,24.8,1000.9,22.9,0,"ESE",2.4,"Shunyi"
3936,2013,8,11,23,66,40,3.1416,68.3649,NA,12.4236,24.8,1000.7,23.4,0,"SSE",2.2,"Shunyi"
3937,2013,8,12,0,39,55,3.4272,39.007,NA,29.988,24.9,1001.7,23.7,0,"SSW",1.4,"Shunyi"
3938,2013,8,12,1,54,73,3.4272,30.1791,NA,31.059,24.9,1002.4,23.7,0.1,"SSW",2.3,"Shunyi"
3939,2013,8,12,2,83,56,3.4272,24.2254,NA,35.1288,24.4,1001.8,23,0,"S",2.6,"Shunyi"
3940,2013,8,12,3,74,40,3.1416,21.3512,NA,39.4128,24.2,1001.5,22.6,0.1,"SSW",1.2,"Shunyi"
3941,2013,8,12,4,65,26,3.4272,20.1194,NA,38.1276,24,1001.1,22.6,0,"SSE",1,"Shunyi"
3942,2013,8,12,5,59,18,3.1416,19.0929,NA,41.769,24.1,1001.3,22.7,0,"SSE",1.4,"Shunyi"
3943,2013,8,12,6,3,37,3.1416,21.5565,NA,31.7016,24.1,1001.1,22.7,0,"SSE",1.1,"Shunyi"
3944,2013,8,12,7,15,40,3.7128,25.2519,NA,22.9194,24.6,1002.2,23,0,"SSE",1.4,"Shunyi"
3945,2013,8,12,8,31,59,3.9984,29.1526,NA,20.7774,25,1002.8,22.9,0,"S",2.4,"Shunyi"
3946,2013,8,12,9,49,62,3.7128,25.4572,NA,26.775,25.4,1002.6,22.9,0,"S",1.9,"Shunyi"
3947,2013,8,12,10,49,65,3.7128,28.742,NA,27.2034,26.9,1002.5,22.9,0,"S",2.2,"Shunyi"
3948,2013,8,12,11,54,73,4.284,30.795,NA,39.1986,28.2,1001.9,23.1,0,"SSE",1.7,"Shunyi"
3949,2013,8,12,12,54,50,4.5696,21.9671,NA,79.254,28.2,1001.7,22.9,0,"SSE",1.9,"Shunyi"
3950,2013,8,12,13,45,50,4.5696,17.0399,NA,122.094,28.7,1001.5,22.9,0,"S",2.3,"Shunyi"
3951,2013,8,12,14,38,41,3.9984,13.7551,NA,145.2276,29.7,1001,23.6,0,"SSE",2,"Shunyi"
3952,2013,8,12,15,33,38,3.9984,13.5498,NA,156.7944,29.3,1000.6,23.3,0,"S",2.1,"Shunyi"
3953,2013,8,12,16,30,43,3.9984,13.9604,NA,143.9424,29.2,1000.4,23.4,0,"SSE",1,"Shunyi"
3954,2013,8,12,17,25,38,3.9984,14.1657,NA,137.7306,29,1000.5,23.2,0,"SSE",2.5,"Shunyi"
3955,2013,8,12,18,27,46,3.7128,15.6028,NA,144.3708,28.4,1000.8,23.3,0,"SSE",1.3,"Shunyi"
3956,2013,8,12,19,55,74,3.7128,25.4572,NA,102.1734,27.6,1001.1,23.4,0,"SSE",1.4,"Shunyi"
3957,2013,8,12,20,60,61,4.5696,32.4374,NA,79.6824,27.2,1002.1,23.4,0,"SSE",1.3,"Shunyi"
3958,2013,8,12,21,65,72,4.5696,28.742,NA,66.6162,27.1,1002,23.8,0,"S",1.6,"Shunyi"
3959,2013,8,12,22,49,61,4.5696,32.0268,NA,51.6222,26.7,1001.5,23.6,0,"SSE",1.4,"Shunyi"
3960,2013,8,12,23,72,82,4.8552,37.7752,NA,39.627,26.2,1001.8,23.7,0,"S",1.4,"Shunyi"
3961,2013,8,13,0,87,89,5.712,36.5434,NA,39.627,25.8,1002.2,23.7,0,"S",1.1,"Shunyi"
3962,2013,8,13,1,93,96,5.9976,41.06,NA,25.704,25.1,1002.2,23.5,0,"SSE",1.1,"Shunyi"
3963,2013,8,13,2,75,97,6.2832,51.7356,NA,10.4958,25.1,1002.8,23.5,0,"SSE",1.7,"Shunyi"
3964,2013,8,13,3,77,95,6.2832,58.7158,NA,4.284,25.1,1003,23.2,0,"S",1.7,"Shunyi"
3965,2013,8,13,4,75,85,6.2832,49.8879,NA,14.7798,25,1002.6,23.2,0,"SSE",0.5,"Shunyi"
3966,2013,8,13,5,76,76,6.8544,53.5833,NA,9.639,25.2,1002.6,23.3,0,"SE",1.4,"Shunyi"
3967,2013,8,13,6,67,82,7.14,50.2985,NA,3.6414,25.3,1002.7,23.4,0,"ESE",1.6,"Shunyi"
3968,2013,8,13,7,67,89,6.5688,42.9077,NA,4.0698,26.5,1002.7,23.8,0,"SSE",1.3,"Shunyi"
3969,2013,8,13,8,79,99,6.8544,37.1593,NA,11.5668,27.5,1002.4,23.7,0,"SE",1.1,"Shunyi"
3970,2013,8,13,9,84,96,8.2824,41.6759,NA,27.6318,29,1002,23.4,0,"NNW",1,"Shunyi"
3971,2013,8,13,10,84,87,9.4248,35.3116,NA,67.6872,29.4,1001.6,23.6,0,"ESE",1.4,"Shunyi"
3972,2013,8,13,11,85,99,9.1392,34.901,NA,99.3888,29.7,1001.2,23.9,0,"ESE",0.8,"Shunyi"
3973,2013,8,13,12,84,85,8.568,28.742,NA,120.8088,30.5,1001,23.9,0,"SSE",2.6,"Shunyi"
3974,2013,8,13,13,73,77,7.14,17.8611,NA,157.2228,31.2,1000.4,23.8,0,"SE",2,"Shunyi"
3975,2013,8,13,14,75,102,4.8552,17.0399,NA,195.5646,31.2,999.6,24.1,0,"SSE",2.3,"Shunyi"
3976,2013,8,13,15,77,91,3.9984,14.371,NA,205.4178,31,999.5,24.4,0,"SE",2.6,"Shunyi"
3977,2013,8,13,16,79,94,3.4272,14.7816,NA,196.6356,30.6,999.8,24.5,0,"SSE",2.2,"Shunyi"
3978,2013,8,13,17,78,102,4,16.6293,1300,192,30.2,999.8,24.6,0,"S",1.9,"Shunyi"
3979,2013,8,13,18,105,105,4,23.1989,1400,173,29.4,999.9,24.7,0,"SSE",1.1,"Shunyi"
3980,2013,8,13,19,88,116,4,20.9406,1700,166,28.6,1001,24.8,0,"E",1,"Shunyi"
3981,2013,8,13,20,97,124,4,27.9208,2000,138,28.6,1002.1,25,0,"E",1.1,"Shunyi"
3982,2013,8,13,21,200,124,4,34.901,1700,107,28.6,1002.2,24.8,0,"NW",3,"Shunyi"
3983,2013,8,13,22,75,137,4,27.7155,1500,106,24.5,997.9,19.6,6.9,"WNW",5,"Shunyi"
3984,2013,8,13,23,77,137,4,16.2187,900,122,24.3,1000.2,20.2,0,"NNW",2.4,"Shunyi"
3985,2013,8,14,0,10,13,4,10.265,600,125,23.7,1000.8,20.6,0,"NE",1.6,"Shunyi"
3986,2013,8,14,1,24,40,4,27.5102,700,83,24.5,1001.2,21.6,0,"NE",0.7,"Shunyi"
3987,2013,8,14,2,32,32,4,16.8346,700,86,24.9,1000.2,21.4,0,"E",1.3,"Shunyi"
3988,2013,8,14,3,15,34,4,20.9406,700,66,24.7,1000.3,21.6,0,"E",0.8,"Shunyi"
3989,2013,8,14,4,23,45,5,18.2717,800,68,24.3,1001.2,22.2,0,"WNW",1.1,"Shunyi"
3990,2013,8,14,5,59,73,4,21.9671,900,46,24.3,1001.8,22.6,0,"S",1.3,"Shunyi"
3991,2013,8,14,6,66,66,5,49.272,1000,7,24.7,1001.8,22.8,0,"NNE",1,"Shunyi"
3992,2013,8,14,7,72,74,5,56.8681,1200,2,26.8,1001.7,22.8,0,"E",1,"Shunyi"
3993,2013,8,14,8,79,89,6,51.5303,1200,13,28.4,1001.8,23.5,0,"ENE",1.3,"Shunyi"
3994,2013,8,14,9,81,94,5,40.8547,1100,31,29.6,1001.3,23.8,0,"ESE",0.6,"Shunyi"
3995,2013,8,14,10,91,94,5,28.1261,1400,58,30.5,1000.9,23.7,0,"SSE",1.5,"Shunyi"
3996,2013,8,14,11,98,103,3,26.4837,1000,113,31.3,1000.6,23.7,0,"SE",1.8,"Shunyi"
3997,2013,8,14,12,81,103,3,24.636,1000,159,32.2,1000.1,23.4,0,"SSW",2.8,"Shunyi"
3998,2013,8,14,13,59,90,3,24.0201,1000,226,32.7,999.8,23.6,0,"SSE",2.4,"Shunyi"
3999,2013,8,14,14,72,74,3,16.6293,900,243,32.7,999.4,25,0,"SSE",3.1,"Shunyi"
4000,2013,8,14,15,55,67,3,11.9074,800,216,32.1,999.1,25.4,0,"S",2.6,"Shunyi"
4001,2013,8,14,16,71,81,3,11.4968,900,183,31.6,999.7,25.2,0,"SE",2.4,"Shunyi"
4002,2013,8,14,17,81,84,3,12.5233,900,190,31,999.2,25.4,0,"S",2.5,"Shunyi"
4003,2013,8,14,18,61,86,3,15.1922,1000,174,30.3,999.7,25.4,0,"S",3.1,"Shunyi"
4004,2013,8,14,19,71,98,3,20.7353,1100,149,29.8,1000.9,25.5,0,"S",1.6,"Shunyi"
4005,2013,8,14,20,80,109,3,25.2519,1100,124,29.3,1000.8,25.3,0,"S",2.1,"Shunyi"
4006,2013,8,14,21,80,93,3,26.4837,1100,103,28.9,1000.6,25.1,0,"S",2.1,"Shunyi"
4007,2013,8,14,22,78,99,3,31.2056,1200,90,28.3,1000.7,25.3,0,"SSE",0.7,"Shunyi"
4008,2013,8,14,23,83,99,3,29.3579,1200,82,27.9,1000.5,25.3,0,"SSE",0.6,"Shunyi"
4009,2013,8,15,0,79,108,3,36.954,1200,45,27.6,1000.8,25.2,0,"SE",1,"Shunyi"
4010,2013,8,15,1,79,85,3,35.3116,1200,47,27.7,1000.3,24.9,0,"S",1.6,"Shunyi"
4011,2013,8,15,2,82,122,46,30.3844,1000,16,27.4,1000.3,24.8,0,"SSE",1.3,"Shunyi"
4012,2013,8,15,3,230,122,11,45.3713,800,8,27.2,999.9,25,0,"ESE",1,"Shunyi"
4013,2013,8,15,4,32,116,3,NA,800,17,26.9,999.6,24.9,0,"ESE",1.2,"Shunyi"
4014,2013,8,15,5,32,116,3,47.8349,NA,5.1408,26.8,1000,25,0,"SSE",1,"Shunyi"
4015,2013,8,15,6,139,150,3,41.4706,1300,16,27.2,1000.4,25,0,"S",0.6,"Shunyi"
4016,2013,8,15,7,121,131,3,41.2653,1400,19,28.2,1001,25,0,"SSE",0.9,"Shunyi"
4017,2013,8,15,8,153,161,3,44.7554,1600,18,29.4,1000.8,24.9,0,"SW",0.4,"Shunyi"
4018,2013,8,15,9,85,169,3,43.113,1700,36,30.8,1000.7,25.6,0,"ESE",1.4,"Shunyi"
4019,2013,8,15,10,275,169,3,32.4374,1500,78,31.1,1000,25.5,0,"SE",1.4,"Shunyi"
4020,2013,8,15,11,108,137,3,31.6162,1400,100,31.6,999.6,25.2,0,"SSE",1.5,"Shunyi"
4021,2013,8,15,12,108,130,3,28.5367,1400,125,32.1,999.3,25.4,0,"SW",1.5,"Shunyi"
4022,2013,8,15,13,83,104,3,23.8148,1200,148,31.9,999,25.3,0,"S",1.8,"Shunyi"
4023,2013,8,15,14,67,139,3,23.4042,1200,167,32.6,998.2,25.4,0,"SSE",1.3,"Shunyi"
4024,2013,8,15,15,128,130,3,21.7618,1200,184,32.3,997.8,25.4,0,"S",2.3,"Shunyi"
4025,2013,8,15,16,131,137,3,20.3247,1400,183,31.7,997.9,25.8,0,"SSE",1.7,"Shunyi"
4026,2013,8,15,17,68,115,3,22.7883,1300,160,31.5,998.1,26.3,0,"SE",1.5,"Shunyi"
4027,2013,8,15,18,193,115,3,25.0466,1400,150,31,998.1,26.7,0,"ESE",1.8,"Shunyi"
4028,2013,8,15,19,111,174,3,24.8413,1600,138,30.3,998,26.7,0,"SE",1.4,"Shunyi"
4029,2013,8,15,20,160,191,3,27.9208,1700,120,30.1,998,26.9,0,"SE",1.3,"Shunyi"
4030,2013,8,15,21,353,191,3,25.8678,1800,114,30,997.4,26.8,0,"SSE",1.3,"Shunyi"
4031,2013,8,15,22,500,189,3,22.9936,1800,100,29.7,997,26.9,0,"SSE",1.5,"Shunyi"
4032,2013,8,15,23,3,179,3,25.8678,1900,73,29,996.6,26.6,0,"S",2.9,"Shunyi"
4033,2013,8,16,0,3,179,3,34.4904,1600,35,27.7,996.1,23.7,0,"SSW",2.9,"Shunyi"
4034,2013,8,16,1,88,88,3,26.2784,1200,69,27.3,995.4,23.8,0,"S",2.2,"Shunyi"
4035,2013,8,16,2,26,26,3,13.9604,800,102,27.2,995.8,23.7,0,"SE",1.7,"Shunyi"
4036,2013,8,16,3,3,6,3,13.3445,700,89,26.9,994.7,24,0,"E",0.9,"Shunyi"
4037,2013,8,16,4,7,40,3,17.4505,800,68,26.8,994.4,24.3,0,"E",0.6,"Shunyi"
4038,2013,8,16,5,34,50,3,16.6293,800,56,27,994.4,25,0,"ESE",0.9,"Shunyi"
4039,2013,8,16,6,19,75,3,18.0664,900,44,27.1,994,25.3,0,"SE",1.2,"Shunyi"
4040,2013,8,16,7,3,94,3,21.7618,1100,35,27,994,25.2,0,"SE",1.3,"Shunyi"
4041,2013,8,16,8,80,84,3,25.8678,1100,36,27.4,994.1,25.4,0,"SSE",1.4,"Shunyi"
4042,2013,8,16,9,3,76,3,29.5632,1100,32,27.8,994.2,25.6,0,"S",1.1,"Shunyi"
4043,2013,8,16,10,89,90,3,37.1593,1200,21,28.3,994,25.7,0,"NNW",1.3,"Shunyi"
4044,2013,8,16,11,98,140,3,38.1858,1300,22,29.5,993.5,26.1,0,"NNE",1.3,"Shunyi"
4045,2013,8,16,12,3,179,3,39.007,1300,26,30.5,993.3,26.9,0,"SE",0.9,"Shunyi"
4046,2013,8,16,13,3,251,3,31.0003,NA,32,30.6,993.3,27,0,"NE",1.7,"Shunyi"
4047,2013,8,16,14,NA,187,NA,38.3911,NA,47,30.1,993.6,26.9,0,"E",1.9,"Shunyi"
4048,2013,8,16,15,25,203,NA,31.2056,NA,58,29.9,993.1,27.1,0,"ENE",1.4,"Shunyi"
4049,2013,8,16,16,145,187,9,25.0466,100,49,30,993.2,27,0,"ENE",1.4,"Shunyi"
4050,2013,8,16,17,161,184,5,24.636,200,52,29.7,993.5,26.9,0,"NNE",1.2,"Shunyi"
4051,2013,8,16,18,163,173,3,21.7618,200,64,29.5,994.3,26.9,0,"NE",1.3,"Shunyi"
4052,2013,8,16,19,166,167,3,24.8413,200,52,29.2,994.3,26.8,0,"ENE",1,"Shunyi"
4053,2013,8,16,20,154,204,3,24.8413,300,40,28.7,995.3,26.7,0,"ENE",0,"Shunyi"
4054,2013,8,16,21,151,204,3,25.4572,200,33,28.4,995.1,26.8,0,"W",1,"Shunyi"
4055,2013,8,16,22,153,101,3,31.0003,400,27,28,994.6,26.6,0,"NNE",1,"Shunyi"
4056,2013,8,16,23,167,208,3,38.3911,500,12,28,994.7,26.8,0,"NW",1.1,"Shunyi"
4057,2013,8,17,0,145,164,3,37.3646,400,9,28.1,994.5,26.7,0,"NNW",1.3,"Shunyi"
4058,2013,8,17,1,138,164,3,39.007,400,6,27.8,994.6,26.6,0,"NW",0.5,"Shunyi"
4059,2013,8,17,2,142,142,3,41.2653,300,2,27,994.8,26,0,"WNW",0.4,"Shunyi"
4060,2013,8,17,3,117,19,3,32.6427,300,2,27,995,26.1,0,"NNW",1.5,"Shunyi"
4061,2013,8,17,4,128,80,3,31.4109,400,2,27.7,995.6,19.5,0,"NW",3.6,"Shunyi"
4062,2013,8,17,5,128,112,3,33.6692,NA,0.2142,29.3,996.2,16.8,0,"NW",3.2,"Shunyi"
4063,2013,8,17,6,67,112,3,22.583,NA,17,29.6,997,17.1,0,"NW",4.2,"Shunyi"
4064,2013,8,17,7,39,39,3,19.5035,NA,23,31.1,997.5,17,0,"NW",3.6,"Shunyi"
4065,2013,8,17,8,22,22,3,16.424,NA,35,32.5,998,15.9,0,"NW",3.1,"Shunyi"
4066,2013,8,17,9,22,22,3,18.477,NA,44,33.3,998.1,15.8,0,"W",3.1,"Shunyi"
4067,2013,8,17,10,23,14,3,17.6558,NA,60,33.8,998.2,15.3,0,"WNW",3.3,"Shunyi"
4068,2013,8,17,11,21,44,3,13.3445,NA,78,34.1,998.2,15.1,0,"WNW",3.2,"Shunyi"
4069,2013,8,17,12,21,44,3,9.4438,NA,90,34.5,997.7,14.9,0,"WNW",4.2,"Shunyi"
4070,2013,8,17,13,26,77,3,12.318,NA,100,35.1,997.4,15.4,0,"WNW",4.4,"Shunyi"
4071,2013,8,17,14,30,94,3,39.4176,NA,115,34.9,997.3,15.3,0,"W",5,"Shunyi"
4072,2013,8,17,15,25,96,3,27.0996,NA,116,35.4,997.3,14.7,0,"W",5,"Shunyi"
4073,2013,8,17,16,21,53,3,16.424,NA,118,34.9,997.4,14.8,0,"W",4,"Shunyi"
4074,2013,8,17,17,13,47,3,18.2717,NA,107,34,997.5,14.5,0,"WNW",2.9,"Shunyi"
4075,2013,8,17,18,10,29,4,25.6625,NA,92,31.3,998.4,14.4,0,"WNW",2,"Shunyi"
4076,2013,8,17,19,14,29,5,45.7819,NA,56,29.2,999.5,17.1,0,"NE",2.4,"Shunyi"
4077,2013,8,17,20,18,99,6,65.0801,NA,30,26,1000.3,19.6,0,"NE",0,"Shunyi"
4078,2013,8,17,21,29,44,5,37.5699,NA,43,27.6,1000.9,15.9,0,"N",1.2,"Shunyi"
4079,2013,8,17,22,17,44,4,29.1526,NA,43,26,1001.4,15.4,0,"NNW",2.1,"Shunyi"
4080,2013,8,17,23,12,32,4,39.6229,NA,28,24.3,1001.8,17.1,0,"N",0.7,"Shunyi"
4081,2013,8,18,0,9,13,4,24.4307,NA,44,25.9,1001.7,15.3,0,"N",1.8,"Shunyi"
4082,2013,8,18,1,3,11,4,23.8148,NA,46,24.4,1002.4,16.6,0,"NNW",0.7,"Shunyi"
4083,2013,8,18,2,5,22,5,24.0201,NA,40,21.8,1003.3,17.8,0,"NNW",0.2,"Shunyi"
4084,2013,8,18,3,11,20,4,33.2586,NA,30,21.4,1003.8,18,0,"W",0.5,"Shunyi"
4085,2013,8,18,4,12,25,5,38.8017,NA,17,21.8,1004.7,18.6,0,"S",0.8,"Shunyi"
4086,2013,8,18,5,6,12,5,18.0664,NA,39,21.8,1005.3,18.2,0,"NE",0.5,"Shunyi"
4087,2013,8,18,6,3,23,5,21.7618,NA,29,24.8,1005.8,17,0,"NNE",1.2,"Shunyi"
4088,2013,8,18,7,6,8,5,26.8943,NA,23,26.1,1006.1,16.6,0,"NNE",1.6,"Shunyi"
4089,2013,8,18,8,7,31,6,22.1724,NA,30,28.7,1006.2,15.6,0,"NNE",2.3,"Shunyi"
4090,2013,8,18,9,8,35,5,12.7286,NA,45,29.7,1006.3,16.5,0,"N",1.1,"Shunyi"
4091,2013,8,18,10,5,20,5,7.1855,NA,65,31.1,1005.9,14.3,0,"NW",0.8,"Shunyi"
4092,2013,8,18,11,11,11,5,8.212,NA,86,31.5,1005.6,13.7,0,"E",2.4,"Shunyi"
4093,2013,8,18,12,6,11,5,7.5961,NA,106,32.3,1004.9,14.4,0,"ENE",2.7,"Shunyi"
4094,2013,8,18,13,3,3,4,4.3113,NA,113,33,1004.3,14.6,0,"NE",1.9,"Shunyi"
4095,2013,8,18,14,3,6,4,3.2848,NA,115,33.5,1003.9,14.1,0,"NE",1.7,"Shunyi"
4096,2013,8,18,15,4,8,4,3.0795,NA,118,33.4,1003.4,14.9,0,"NE",1.3,"Shunyi"
4097,2013,8,18,16,3,6,4,2.8742,NA,118,33.2,1003.2,15.2,0,"ENE",1.2,"Shunyi"
4098,2013,8,18,17,5,12,3,4.3113,NA,115,32.5,1003.3,15.1,0,"ENE",1.4,"Shunyi"
4099,2013,8,18,18,6,14,4,5.7484,NA,118,29.6,1003.9,18.1,0,"S",0.9,"Shunyi"
4100,2013,8,18,19,12,32,4,13.1392,NA,109,27.1,1004.8,18.4,0,"SSE",0.8,"Shunyi"
4101,2013,8,18,20,22,63,5,29.9738,NA,119,25.4,1005.6,20.2,0,"S",0,"Shunyi"
4102,2013,8,18,21,21,53,5,57.6893,NA,93,24.4,1005.9,20.1,0,"NNE",0.9,"Shunyi"
4103,2013,8,18,22,30,74,5,85.8154,NA,50,25.2,1006.3,19.6,0,"NNE",1.4,"Shunyi"
4104,2013,8,18,23,31,107,4,70.2126,NA,18,24.9,1006.7,19.3,0,"NNE",1.9,"Shunyi"
4105,2013,8,19,0,26,47,4,49.8879,NA,24,24.3,1006.4,18.5,0,"N",1.3,"Shunyi"
4106,2013,8,19,1,15,21,4,24.636,NA,40,23,1006.7,18.7,0,"N",0.6,"Shunyi"
4107,2013,8,19,2,13,25,7,18.6823,NA,25,22.9,1006.6,17.1,0,"N",1.1,"Shunyi"
4108,2013,8,19,3,13,18,3,30.3844,500,3,22.3,1006.7,16.8,0,"N",1.3,"Shunyi"
4109,2013,8,19,4,8,9,3,NA,400,15,21.7,1007.1,16.2,0,"NNE",1.3,"Shunyi"
4110,2013,8,19,5,10,18,3,30.795,500,10,21.3,1007.6,16,0,"NE",1.1,"Shunyi"
4111,2013,8,19,6,13,26,3,25.4572,500,15,22.2,1008.2,16.7,0,"NE",1.7,"Shunyi"
4112,2013,8,19,7,10,21,3,22.583,500,18,24.4,1008.5,16.6,0,"NNE",2.5,"Shunyi"
